solution_id;problem_id;user_id;contest_id;filename;checksum;lang_id;check_type;posted_time;checked_time;contest_time;test_result;test_score;score;module_val;compile_error;is_passed
367746;100041;18495;3151;;90691cbbbb3c8bb4091bc9b9abeb7e39;12;F;1692017159;1692017160;24359;0;100.00;100.00;0;NULL;1
367752;100042;18495;3151;;87a4a0c7d2b3c68fe03547f145be3d18;12;F;1692017305;1692017306;24505;0;100.00;100.00;0;NULL;1
367757;100043;18495;3151;;b8720a6686fa9cfb0bd680853a22ceda;12;F;1692017448;1692017449;24648;0;100.00;100.00;0;NULL;1
367762;100044;18495;3151;;6dbdaec76998460a0a3d0aacf6d983d4;12;F;1692017671;1692017672;24871;8;4.80;4.80;0;wrong output format Expected integer, but "[4," found\n\nwrong output format Expected integer, but "[27," found\n\nwrong output format Expected integer, but "[19," found\n\nwrong output format Expected integer, but "[40," found\n\nwrong output format Expected integer, but "[12," found\n\nwrong output format Expected integer, but "[100," found\n\nwrong output format Expected integer, but "[100," found\n\nwrong output format Expected integer, but "[567," found\n\nwrong output format Expected integer, but "[1," found\n\nwrong output format Expected integer, but "[4," found\n\nwrong output format Expected integer, but "[1," found\n\nwrong output format Expected integer, but "[12," found\n\nwrong output format Expected integer, but "[888," found\n\nwrong output format Expected integer, but "[32," found\n\nwrong output format Expected integer, but "[1," found\n\nwrong output format Expected integer, but "[256," found\n\nwrong output format Expected integer, but "[234," found\n\nwrong output format Expected integer, but "[9," found\n\nwrong output format Expected integer, but "[1," found\n\n\n;1
367766;100044;18495;3151;;3c9d9069fab75c0471a771dce8f5e1f2;12;F;1692017689;1692017690;24889;0;100.00;100.00;0;NULL;1
367776;100046;18495;3151;;b7cb4c58f379d112350276af70f0676b;12;F;1692018206;1692018207;25406;0;100.00;100.00;0;NULL;1
367559;100041;18497;3151;;549cccaca1a9ae29dd7318353e669cb7;12;F;1692007681;1692007682;14881;64;43.80;43.80;0;wrong output format Output file not found: "/sandbox/solution/output.txt"\n\nwrong output format Output file not found: "/sandbox/solution/output.txt"\n\nwrong output format Output file not found: "/sandbox/solution/output.txt"\n\nwrong output format Output file not found: "/sandbox/solution/output.txt"\n\nwrong output format Output file not found: "/sandbox/solution/output.txt"\n\nwrong output format Output file not found: "/sandbox/solution/output.txt"\n\nwrong output format Output file not found: "/sandbox/solution/output.txt"\n\n\n;1
367560;100041;18497;3151;;bb15d5b9054fb74c74327ddaa80cbe51;12;F;1692007741;1692007742;14941;0;100.00;100.00;0;NULL;1
367594;100042;18497;3151;;c01763f5dd48a129d52d3f74d2f5de27;12;F;1692009135;1692009136;16335;4;53.20;53.20;0;wrong answer 2nd numbers differ - expected: '15900', found: '5400'\n\nwrong answer 2nd numbers differ - expected: '10500', found: '3600'\n\nwrong answer 2nd numbers differ - expected: '899700', found: '300000'\n\nwrong answer 2nd numbers differ - expected: '55950', found: '18750'\n\nwrong answer 2nd numbers differ - expected: '404700', found: '135000'\n\nwrong answer 2nd numbers differ - expected: '7800', found: '2700'\n\nwrong answer 2nd numbers differ - expected: '2400', found: '900'\n\nwrong answer 2nd numbers differ - expected: '32100', found: '10800'\n\nwrong answer 2nd numbers differ - expected: '84750', found: '28350'\n\nwrong answer 2nd numbers differ - expected: '13200', found: '4500'\n\nwrong answer 2nd numbers differ - expected: '11850', found: '4050'\n\n\n;1
367610;100043;18497;3151;;c83183b27c53f3bbfbad746bd2a37d82;12;F;1692010583;1692010584;17783;0;100.00;100.00;0;NULL;1
367376;100041;18498;3151;;927b8ed0bbcfc04e72b08bf08c2b2b2a;37;F;1692001044;1692001045;8244;0;100.00;100.00;0;NULL;1
367393;100042;18498;3151;;db723b13de30d567112d638ed77f91d2;37;F;1692001632;1692001633;8832;0;100.00;100.00;0;NULL;1
367430;100043;18498;3151;;56d057858174958299b0fb1df9be2873;37;F;1692002563;1692002564;9763;0;100.00;100.00;0;NULL;1
367457;100044;18498;3151;;88403ed80406b36d5ad0b65f83bb2ef8;37;F;1692003192;1692003194;10392;0;100.00;100.00;0;NULL;1
367488;100045;18498;3151;;0af54c1e6f2c33a07162f9cc564fddba;37;F;1692004441;1692004443;11641;0;100.00;100.00;0;NULL;1
367508;100046;18498;3151;;841e93dc4a191f008716fd7102b688da;37;F;1692005351;1692005352;12551;0;100.00;100.00;0;NULL;1
367355;100041;18499;3151;;cc57bc142b72bbb29fc75e253aaf145c;35;F;1692000127;1692000131;7327;0;100.00;100.00;0;NULL;1
367468;100042;18499;3151;;a1057b8b64962849ff442018da606573;35;F;1692003531;1692003535;10731;0;100.00;100.00;0;NULL;1
367483;100043;18499;3151;;e3856bffdd26e3562e0837112c5e3ebe;35;F;1692004157;1692004162;11357;0;100.00;100.00;0;NULL;1
367521;100041;18500;3151;;9a3e1f298262ee0b20a9bb38cb15bed2;12;F;1692006303;1692006304;13503;0;100.00;100.00;0;NULL;1
367528;100042;18500;3151;;9bbb56c8c7132f2fbacb3e2c6b9422eb;12;F;1692006504;1692006505;13704;4;49.40;49.40;0;wrong answer 2nd numbers differ - expected: '150', found: '450'\n\nwrong answer 2nd numbers differ - expected: '15900', found: '16200'\n\nwrong answer 2nd numbers differ - expected: '10500', found: '10800'\n\nwrong answer 2nd numbers differ - expected: '899700', found: '900000'\n\nwrong answer 2nd numbers differ - expected: '55950', found: '56250'\n\nwrong answer 2nd numbers differ - expected: '404700', found: '405000'\n\nwrong answer 2nd numbers differ - expected: '7800', found: '8100'\n\nwrong answer 2nd numbers differ - expected: '2400', found: '2700'\n\nwrong answer 2nd numbers differ - expected: '32100', found: '32400'\n\nwrong answer 2nd numbers differ - expected: '84750', found: '85050'\n\nwrong answer 2nd numbers differ - expected: '13200', found: '13500'\n\nwrong answer 2nd numbers differ - expected: '11850', found: '12150'\n\n\n;1
367530;100042;18500;3151;;a995c2096946234c51bf434f2167f93d;12;F;1692006579;1692006580;13779;0;100.00;100.00;0;NULL;1
367538;100043;18500;3151;;1d978b83f93e1f6a3db38ec4d200ceaf;12;F;1692006782;1692006783;13982;4;87.40;87.40;0;wrong answer 1st numbers differ - expected: '3037', found: '3937'\n\nwrong answer 1st numbers differ - expected: '4043', found: '4943'\n\n\n;1
367553;100043;18500;3151;;26aeb7d66175db7363052f57e5306a42;12;F;1692007357;1692007358;14557;0;100.00;100.00;0;NULL;1
367564;100046;18500;3151;;4283c434b558122f19af663db98b14a5;12;F;1692007871;1692007872;15071;0;100.00;100.00;0;NULL;1
367607;100045;18500;3151;;4fc2966972fd59dc5044ca1f97e20d57;12;F;1692010389;1692010392;17589;0;100.00;100.00;0;NULL;1
367332;100041;18505;3151;;cbfc5909921a5b54a8709bea54e18280;37;F;1691999323;1691999324;6523;0;100.00;100.00;0;NULL;1
367368;100042;18505;3151;;8928ba1ffed941dfe6994c6ff80d4b68;37;F;1692000746;1692000747;7946;4;53.20;53.20;0;wrong answer 2nd numbers differ - expected: '15900', found: '16200'\n\nwrong answer 2nd numbers differ - expected: '10500', found: '10800'\n\nwrong answer 2nd numbers differ - expected: '899700', found: '900000'\n\nwrong answer 2nd numbers differ - expected: '55950', found: '56250'\n\nwrong answer 2nd numbers differ - expected: '404700', found: '405000'\n\nwrong answer 2nd numbers differ - expected: '7800', found: '8100'\n\nwrong answer 2nd numbers differ - expected: '2400', found: '2700'\n\nwrong answer 2nd numbers differ - expected: '32100', found: '32400'\n\nwrong answer 2nd numbers differ - expected: '84750', found: '85050'\n\nwrong answer 2nd numbers differ - expected: '13200', found: '13500'\n\nwrong answer 2nd numbers differ - expected: '11850', found: '12150'\n\n\n;1
367375;100042;18505;3151;;181110501705a69bb0b1d03229a32ea6;37;F;1692000999;1692001000;8199;0;100.00;100.00;0;NULL;1
367411;100043;18505;3151;;2e63b51c848e320ad8492b00f6f87537;37;F;1692002096;1692002098;9296;0;100.00;100.00;0;NULL;1
367650;100041;18506;3151;;a813ae4aa0c29e60c5f70162c14ceb8f;37;F;1692012940;1692012942;20140;0;100.00;100.00;0;NULL;1
367656;100042;18506;3151;;254f507b9e77f58bbc5d64d4cf22cb0f;37;F;1692013526;1692013528;20726;0;100.00;100.00;0;NULL;1
367668;100043;18506;3151;;d66fc3b474c831f09cbca2320f6bf2ec;37;F;1692014146;1692014148;21346;0;100.00;100.00;0;NULL;1
367492;100041;18507;3151;;8c6380edbe6a6fb6b8dd5307d6315a28;37;F;1692004574;1692004576;11774;0;100.00;100.00;0;NULL;1
367498;100042;18507;3151;;978a2a6b855aed71d8934c7ff1781d5e;37;F;1692004902;1692004904;12102;4;49.40;49.40;0;wrong answer 2nd numbers differ - expected: '150', found: '450'\n\nwrong answer 2nd numbers differ - expected: '15900', found: '16200'\n\nwrong answer 2nd numbers differ - expected: '10500', found: '10800'\n\nwrong answer 2nd numbers differ - expected: '899700', found: '900000'\n\nwrong answer 2nd numbers differ - expected: '55950', found: '56250'\n\nwrong answer 2nd numbers differ - expected: '404700', found: '405000'\n\nwrong answer 2nd numbers differ - expected: '7800', found: '8100'\n\nwrong answer 2nd numbers differ - expected: '2400', found: '2700'\n\nwrong answer 2nd numbers differ - expected: '32100', found: '32400'\n\nwrong answer 2nd numbers differ - expected: '84750', found: '85050'\n\nwrong answer 2nd numbers differ - expected: '13200', found: '13500'\n\nwrong answer 2nd numbers differ - expected: '11850', found: '12150'\n\n\n;1
367506;100042;18507;3151;;165366cc62faa40f802f6f6c568c5a00;37;F;1692005183;1692005184;12383;4;3.80;3.80;0;wrong answer 2nd numbers differ - expected: '1380', found: '481'\n\nwrong answer 2nd numbers differ - expected: '17160', found: '5761'\n\nwrong answer 2nd numbers differ - expected: '15900', found: '5400'\n\nwrong answer 2nd numbers differ - expected: '10500', found: '3600'\n\nwrong answer 2nd numbers differ - expected: '899700', found: '300000'\n\nwrong answer 2nd numbers differ - expected: '55950', found: '18750'\n\nwrong answer 2nd numbers differ - expected: '404700', found: '135000'\n\nwrong answer 2nd numbers differ - expected: '7800', found: '2700'\n\nwrong answer 2nd numbers differ - expected: '30', found: '31'\n\nwrong answer 2nd numbers differ - expected: '2400', found: '900'\n\nwrong answer 2nd numbers differ - expected: '8580', found: '2881'\n\nwrong answer 2nd numbers differ - expected: '32100', found: '10800'\n\nwrong answer 2nd numbers differ - expected: '84750', found: '28350'\n\nwrong answer 2nd numbers differ - expected: '13200', found: '4500'\n\nwrong answer 2nd numbers differ - expected: '1380', found: '481'\n\nwrong answer 2nd numbers differ - expected: '19380', found: '6481'\n\nwrong answer 2nd numbers differ - expected: '8580', found: '2881'\n\nwrong answer 2nd numbers differ - expected: '68940', found: '23041'\n\nwrong answer 2nd numbers differ - expected: '3180', found: '1081'\n\nwrong answer 2nd numbers differ - expected: '105780', found: '35281'\n\nwrong answer 2nd numbers differ - expected: '11850', found: '4050'\n\nwrong answer 2nd numbers differ - expected: '9960', found: '3361'\n\nwrong answer 2nd numbers differ - expected: '67980', found: '22681'\n\nwrong answer 2nd numbers differ - expected: '28920', found: '9721'\n\n\n;1
367509;100042;18507;3151;;6bca88b2b15c026b412b91dc9b2c6001;37;F;1692005439;1692005440;12639;0;100.00;100.00;0;NULL;1
367517;100043;18507;3151;;557716314e05cba241d3c6f81282393d;37;F;1692006093;1692006095;13293;0;100.00;100.00;0;NULL;1
367601;100044;18507;3151;;d69185ef9355182a2d4682e4d4277103;37;F;1692009672;1692009673;16872;0;100.00;100.00;0;NULL;1
367614;100045;18507;3151;;0c0c8d04783148385adeeeffaa024f27;37;F;1692010796;1692010799;17996;0;100.00;100.00;0;NULL;1
367652;100046;18507;3151;;fe4b565543caba712cc867caecc7bda8;37;F;1692013118;1692013119;20318;0;100.00;100.00;0;NULL;1
367843;100048;18507;3151;;36596d86c8331e5dd5af7b1f386da5f8;37;F;1692022373;1692022374;29573;2;0.00;0.00;0;\nsolution.source: In function 'int main()':\nsolution.source:21:17: error: 'scanf_s' was not declared in this scope; did you mean 'scanf'?\n   21 |                 scanf_s("%d" , &a[i]);\n      |                 ^~~~~~~\n      |                 scanf\nsolution.source:23:17: error: 'scanf_s' was not declared in this scope; did you mean 'scanf'?\n   23 |                 scanf_s("%d", &b[i]);\n      |                 ^~~~~~~\n      |                 scanf\n\n\n;1
367845;100048;18507;3151;;694919aa75ac6127f859ebc2f9272810;37;F;1692022393;1692022395;29593;4;76.80;76.80;0;wrong answer 1st words differ - expected: '22516273211', found: '1041436731'\n\nwrong answer 1st words differ - expected: '3557615299', found: '-737351997'\n\nwrong answer 1st words differ - expected: '2962521734', found: '-1332445562'\n\nwrong answer 1st words differ - expected: '7503336899', found: '-1086597693'\n\n\n;1
367765;100048;18509;3151;;f7c0d4f6a58b2b0be84210cd5e85e01b;37;F;1692017687;1692017689;24887;20;4.80;4.80;0;wrong answer 1st words differ - expected: '484', found: '366'\n\nwrong answer 1st words differ - expected: '174', found: '66'\n\nwrong answer 1st words differ - expected: '8933', found: '4820'\n\nwrong answer 1st words differ - expected: '323878', found: '261458'\n\nwrong answer 1st words differ - expected: '2126697', found: '714907'\n\nwrong answer 1st words differ - expected: '1272086724', found: '602360454'\n\nwrong answer 1st words differ - expected: '749021702', found: '445832050'\n\nwrong answer 1st words differ - expected: '498140825', found: '344647984'\n\nwrong answer 1st words differ - expected: '350710842', found: '267439243'\n\nwrong answer 1st words differ - expected: '186876007', found: '160813193'\n\nwrong answer 1st words differ - expected: '860862707', found: '483820595'\n\nwrong answer 1st words differ - expected: '22516273211', found: '975529112'\n\nwrong answer 1st words differ - expected: '2018285484', found: '724519187'\n\nwrong answer 1st words differ - expected: '415954884', found: '303029236'\n\nwrong answer 1st words differ - expected: '3557615299', found: '842051949'\n\nwrong answer 1st words differ - expected: '250137711', found: '204853046'\n\nwrong answer 1st words differ - expected: '2962521734', found: '809430230'\n\nwrong answer 1st words differ - expected: '7503336899', found: '925793418'\n\n\n;1
367487;100050;18511;3151;;342429f000131c36b25c651db7101001;37;F;1692004353;1692004370;11553;20;73.20;73.20;0;wrong answer expected 4, found 3\n\nwrong answer expected 5, found 4\n\nwrong answer expected 41, found 39\n\nwrong answer expected 69, found 66\n\nwrong answer expected 141, found 138\n\nwrong answer expected 244, found 237\n\nwrong answer expected 250, found 249\n\nwrong answer expected 249, found 248\n\nwrong answer expected 187, found 182\n\nwrong answer expected 259, found 243\n\nwrong answer expected 280, found 272\n\nwrong answer expected 291, found 286\n\nwrong answer expected 3924, found 3853\n\nwrong answer expected 4486, found 4480\n\nwrong answer expected 3943, found 3937\n\nwrong answer expected 100, found 99\n\nwrong answer expected 3229, found 3203\n\nwrong answer expected 4456, found 4391\n\nwrong answer expected 4788, found 4703\n\nwrong answer expected 4928, found 4865\n\nwrong answer expected 4966, found 4949\n\nwrong answer expected 4984, found 4979\n\nwrong answer expected 4991, found 4988\n\nwrong answer expected 17797, found 17695\n\nwrong answer expected 28908, found 28874\n\nwrong answer expected 150444, found 150172\n\nwrong answer expected 219405, found 219086\n\nwrong answer expected 97923, found 97922\n\nwrong answer expected 199656, found 199649\n\nwrong answer expected 269538, found 269211\n\nwrong answer expected 289721, found 289101\n\nwrong answer expected 296813, found 295949\n\nwrong answer expected 298847, found 297973\n\nwrong answer expected 299632, found 299200\n\nwrong answer expected 299858, found 299721\n\nwrong answer expected 299945, found 299900\n\nwrong answer expected 299971, found 299959\n\nwrong answer expected 299985, found 299981\n\n\n;1
367490;100050;18511;3151;;1ce27dba771b2acc69fa5bc0341aecf6;37;F;1692004509;1692004529;11709;20;72.60;72.60;0;wrong answer expected 4, found 3\n\nwrong answer expected 5, found 4\n\nwrong answer expected 41, found 39\n\nwrong answer expected 69, found 66\n\nwrong answer expected 141, found 138\n\nwrong answer expected 244, found 237\n\nwrong answer expected 250, found 249\n\nwrong answer expected 249, found 248\n\nwrong answer expected 187, found 182\n\nwrong answer expected 259, found 243\n\nwrong answer expected 280, found 272\n\nwrong answer expected 291, found 286\n\nwrong answer expected 3924, found 3853\n\nwrong answer expected 4486, found 4480\n\nwrong answer expected 3943, found 3937\n\nwrong answer expected 100, found 99\n\nwrong answer expected 3229, found 3203\n\nwrong answer expected 4456, found 4391\n\nwrong answer expected 4788, found 4703\n\nwrong answer expected 4928, found 4865\n\nwrong answer expected 4966, found 4949\n\nwrong answer expected 4984, found 4979\n\nwrong answer expected 4991, found 4988\n\nwrong answer expected 17797, found 17695\n\nwrong answer expected 28908, found 28874\n\nwrong answer expected 150444, found 150172\n\nwrong answer expected 219405, found 219086\n\nwrong answer expected 97923, found 97922\n\nwrong answer expected 199656, found 199649\n\nwrong answer expected 269538, found 269211\n\nwrong answer expected 289721, found 289101\n\nwrong answer expected 296813, found 295949\n\nwrong answer expected 298847, found 297973\n\nwrong answer expected 299632, found 299200\n\nwrong answer expected 299858, found 299721\n\nwrong answer expected 299945, found 299900\n\nwrong answer expected 299971, found 299959\n\nwrong answer expected 299985, found 299981\n\n\n;1
367494;100050;18511;3151;;ce82bb087fb5cf271cf7b0f7966be661;37;F;1692004612;1692004682;11812;20;22.20;22.20;0;wrong answer expected 4, found 5\n\nwrong answer expected 2, found 3\n\nwrong answer expected 6, found 7\n\nwrong answer expected 7, found 8\n\nwrong answer expected 3, found 4\n\nwrong answer expected 2, found 3\n\nwrong answer expected 1, found 3\n\nwrong answer expected 1, found 5\n\nwrong answer expected 4, found 7\n\nwrong answer expected 4, found 6\n\nwrong answer expected 61, found 62\n\nwrong answer expected 33, found 35\n\nwrong answer expected 126, found 129\n\nwrong answer expected 144, found 147\n\nwrong answer expected 290, found 292\n\nwrong answer expected 174, found 177\n\nwrong answer expected 295, found 298\n\nwrong answer expected 250, found 257\n\nwrong answer expected 295, found 296\n\nwrong answer expected 293, found 298\n\nwrong answer expected 4747, found 4751\n\nwrong answer expected 1000, found 1001\n\nwrong answer expected 4000, found 4003\n\nwrong answer expected 4993, found 4998\n\nwrong answer expected 4994, found 4997\n\nwrong answer expected 15530, found 15536\n\nwrong answer expected 41, found 44\n\nwrong answer expected 60, found 62\n\nwrong answer expected 65, found 66\n\nwrong answer expected 69, found 70\n\nwrong answer expected 71, found 73\n\nwrong answer expected 132, found 134\n\nwrong answer expected 72, found 75\n\nwrong answer expected 141, found 150\n\nwrong answer expected 220, found 222\n\nwrong answer expected 238, found 241\n\nwrong answer expected 146, found 159\n\nwrong answer expected 295, found 296\n\nwrong answer expected 288, found 296\n\nwrong answer expected 1, found 62\n\nwrong answer expected 3, found 74\n\nwrong answer expected 7, found 84\n\nwrong answer expected 20, found 128\n\nwrong answer expected 48, found 145\n\nwrong answer expected 9, found 126\n\nwrong answer expected 86, found 88\n\nwrong answer expected 10, found 68\n\nwrong answer expected 99, found 160\n\nwrong answer expected 244, found 269\n\nwrong answer expected 9, found 17\n\nwrong answer expected 99, found 103\n\nwrong answer expected 250, found 288\n\nwrong answer expected 1, found 5\n\nwrong answer expected 100, found 104\n\nwrong answer expected 249, found 281\n\nwrong answer expected 187, found 195\n\nwrong answer expected 259, found 268\n\nwrong answer expected 280, found 288\n\nwrong answer expected 291, found 294\n\n(truncated report)\n\n;1
367495;100050;18511;3151;;ce82bb087fb5cf271cf7b0f7966be661;37;F;1692004806;1692004875;12006;20;22.20;22.20;0;wrong answer expected 4, found 5\n\nwrong answer expected 2, found 3\n\nwrong answer expected 6, found 7\n\nwrong answer expected 7, found 8\n\nwrong answer expected 3, found 4\n\nwrong answer expected 2, found 3\n\nwrong answer expected 1, found 3\n\nwrong answer expected 1, found 5\n\nwrong answer expected 4, found 7\n\nwrong answer expected 4, found 6\n\nwrong answer expected 61, found 62\n\nwrong answer expected 33, found 35\n\nwrong answer expected 126, found 129\n\nwrong answer expected 144, found 147\n\nwrong answer expected 290, found 292\n\nwrong answer expected 174, found 177\n\nwrong answer expected 295, found 298\n\nwrong answer expected 250, found 257\n\nwrong answer expected 295, found 296\n\nwrong answer expected 293, found 298\n\nwrong answer expected 4747, found 4751\n\nwrong answer expected 1000, found 1001\n\nwrong answer expected 4000, found 4003\n\nwrong answer expected 4993, found 4998\n\nwrong answer expected 4994, found 4997\n\nwrong answer expected 15530, found 15536\n\nwrong answer expected 41, found 44\n\nwrong answer expected 60, found 62\n\nwrong answer expected 65, found 66\n\nwrong answer expected 69, found 70\n\nwrong answer expected 71, found 73\n\nwrong answer expected 132, found 134\n\nwrong answer expected 72, found 75\n\nwrong answer expected 141, found 150\n\nwrong answer expected 220, found 222\n\nwrong answer expected 238, found 241\n\nwrong answer expected 146, found 159\n\nwrong answer expected 295, found 296\n\nwrong answer expected 288, found 296\n\nwrong answer expected 1, found 62\n\nwrong answer expected 3, found 74\n\nwrong answer expected 7, found 84\n\nwrong answer expected 20, found 128\n\nwrong answer expected 48, found 145\n\nwrong answer expected 9, found 126\n\nwrong answer expected 86, found 88\n\nwrong answer expected 10, found 68\n\nwrong answer expected 99, found 160\n\nwrong answer expected 244, found 269\n\nwrong answer expected 9, found 17\n\nwrong answer expected 99, found 103\n\nwrong answer expected 250, found 288\n\nwrong answer expected 1, found 5\n\nwrong answer expected 100, found 104\n\nwrong answer expected 249, found 281\n\nwrong answer expected 187, found 195\n\nwrong answer expected 259, found 268\n\nwrong answer expected 280, found 288\n\nwrong answer expected 291, found 294\n\n(truncated report)\n\n;1
367499;100050;18511;3151;;8269d9c019b1857a2adf06bdb384a55c;37;F;1692004906;1692004930;12106;20;69.90;69.90;0;wrong answer expected 4, found 3\n\nwrong answer expected 5, found 4\n\nwrong answer expected 41, found 39\n\nwrong answer expected 69, found 66\n\nwrong answer expected 141, found 138\n\nwrong answer expected 244, found 237\n\nwrong answer expected 250, found 249\n\nwrong answer expected 249, found 248\n\nwrong answer expected 187, found 182\n\nwrong answer expected 259, found 243\n\nwrong answer expected 280, found 272\n\nwrong answer expected 291, found 286\n\nwrong answer expected 3924, found 3853\n\nwrong answer expected 4486, found 4480\n\nwrong answer expected 3943, found 3937\n\nwrong answer expected 100, found 99\n\nwrong answer expected 3229, found 3203\n\nwrong answer expected 4456, found 4391\n\nwrong answer expected 4788, found 4703\n\nwrong answer expected 4928, found 4865\n\nwrong answer expected 4966, found 4949\n\nwrong answer expected 4984, found 4979\n\nwrong answer expected 4991, found 4988\n\nwrong answer expected 17797, found 17695\n\nwrong answer expected 28908, found 28874\n\nwrong answer expected 150444, found 150172\n\nwrong answer expected 219405, found 219086\n\nwrong answer expected 97923, found 97922\n\nwrong answer expected 199656, found 199649\n\nwrong answer expected 269538, found 269211\n\nwrong answer expected 289721, found 289101\n\nwrong answer expected 296813, found 295949\n\nwrong answer expected 298847, found 297973\n\nwrong answer expected 299632, found 299200\n\nwrong answer expected 299858, found 299721\n\nwrong answer expected 299945, found 299900\n\n\n;1
367503;100050;18511;3151;;5c46a49e92ee16d50eed657da15a61b1;37;F;1692005068;1692005086;12268;20;71.40;71.40;0;wrong answer expected 4, found 3\n\nwrong answer expected 5, found 4\n\nwrong answer expected 41, found 39\n\nwrong answer expected 69, found 66\n\nwrong answer expected 141, found 138\n\nwrong answer expected 244, found 237\n\nwrong answer expected 250, found 249\n\nwrong answer expected 249, found 248\n\nwrong answer expected 187, found 182\n\nwrong answer expected 259, found 243\n\nwrong answer expected 280, found 272\n\nwrong answer expected 291, found 286\n\nwrong answer expected 3924, found 3853\n\nwrong answer expected 4486, found 4480\n\nwrong answer expected 3943, found 3937\n\nwrong answer expected 100, found 99\n\nwrong answer expected 3229, found 3203\n\nwrong answer expected 4456, found 4391\n\nwrong answer expected 4788, found 4703\n\nwrong answer expected 4928, found 4865\n\nwrong answer expected 4966, found 4949\n\nwrong answer expected 4984, found 4979\n\nwrong answer expected 4991, found 4988\n\nwrong answer expected 17797, found 17695\n\nwrong answer expected 28908, found 28874\n\nwrong answer expected 150444, found 150172\n\nwrong answer expected 219405, found 219086\n\nwrong answer expected 97923, found 97922\n\nwrong answer expected 199656, found 199649\n\nwrong answer expected 269538, found 269211\n\nwrong answer expected 289721, found 289101\n\nwrong answer expected 296813, found 295949\n\nwrong answer expected 298847, found 297973\n\nwrong answer expected 299632, found 299200\n\nwrong answer expected 299858, found 299721\n\nwrong answer expected 299945, found 299900\n\nwrong answer expected 299971, found 299959\n\n\n;1
367505;100050;18511;3151;;680b87d1a9f2a40ea1d490ab5ba3b009;37;F;1692005121;1692005137;12321;20;72.00;72.00;0;wrong answer expected 4, found 3\n\nwrong answer expected 5, found 4\n\nwrong answer expected 41, found 39\n\nwrong answer expected 69, found 66\n\nwrong answer expected 141, found 138\n\nwrong answer expected 244, found 237\n\nwrong answer expected 250, found 249\n\nwrong answer expected 249, found 248\n\nwrong answer expected 187, found 182\n\nwrong answer expected 259, found 243\n\nwrong answer expected 280, found 272\n\nwrong answer expected 291, found 286\n\nwrong answer expected 3924, found 3853\n\nwrong answer expected 4486, found 4480\n\nwrong answer expected 3943, found 3937\n\nwrong answer expected 100, found 99\n\nwrong answer expected 3229, found 3203\n\nwrong answer expected 4456, found 4391\n\nwrong answer expected 4788, found 4703\n\nwrong answer expected 4928, found 4865\n\nwrong answer expected 4966, found 4949\n\nwrong answer expected 4984, found 4979\n\nwrong answer expected 4991, found 4988\n\nwrong answer expected 17797, found 17695\n\nwrong answer expected 28908, found 28874\n\nwrong answer expected 150444, found 150172\n\nwrong answer expected 219405, found 219086\n\nwrong answer expected 97923, found 97922\n\nwrong answer expected 199656, found 199649\n\nwrong answer expected 269538, found 269211\n\nwrong answer expected 289721, found 289101\n\nwrong answer expected 296813, found 295949\n\nwrong answer expected 298847, found 297973\n\nwrong answer expected 299632, found 299200\n\nwrong answer expected 299858, found 299721\n\nwrong answer expected 299945, found 299900\n\nwrong answer expected 299971, found 299959\n\nwrong answer expected 299985, found 299981\n\n\n;1
367520;100048;18511;3151;;d191694e930d0448d6940ceaae477c08;37;F;1692006301;1692006308;13501;20;0.00;0.00;0;wrong answer 1st words differ - expected: '484', found: '535'\n\nwrong answer 1st words differ - expected: '174', found: '305'\n\nwrong answer 1st words differ - expected: '8933', found: '26626'\n\nwrong answer 1st words differ - expected: '616', found: '1226'\n\n\n;1
367525;100048;18511;3151;;dc41346c2007a8dc751a474f78dde5aa;37;F;1692006408;1692006415;13608;16;19.20;19.20;0;NULL;1
367527;100048;18511;3151;;00509c50553a037bdb74c43374da4224;37;F;1692006503;1692006509;13703;16;19.20;19.20;0;NULL;1
367531;100048;18511;3151;;796b02f43540b56c45c3d3c1b010672b;37;F;1692006583;1692006589;13783;20;0.00;0.00;0;wrong answer 1st words differ - expected: '484', found: '2882'\n\nwrong answer 1st words differ - expected: '174', found: '1478'\n\nwrong answer 1st words differ - expected: '8933', found: '535631'\n\nwrong answer 1st words differ - expected: '616', found: '390516'\n\n\n;1
